Id,Expected
1034-01-1;1509,1
80844-07-1;35,2
55335-06-3;10,2
79538-32-2;1624,2
136-45-8;2453,2
81131-70-6;1374,2
112529-15-4;1375,2
133-06-2;11,2
68-26-8;1510,2
521-18-6;1797,2
60207-90-1;1618,2
88-75-5;1857,2
50-65-7;2442,1
106-47-8;1385,2
88-04-0;2453,2
87546-18-7;1628,2
122-66-7;40,1
84-74-2;13,2
121-79-9;36,2
122836-35-5;1657,2
98-06-6;1857,2
15905-32-5;2,2
126535-15-7;1624,2
709-98-8;10,2
82469-79-2;25,2
9016-87-9;1509,2
14765-30-1;1857,1
79-94-7;27,2
149877-41-8;1852,2
305-03-3;2,2
106-44-5;40,2
56-72-4;15,2
599-79-1;1379,2
3383-96-8;1855,2
2312-35-8;31,1
50594-66-6;1633,2
49562-28-9;1382,2
939-48-0;2,2
60-51-5;1613,2
98-51-1;2452,2
NOCAS_47387;1387,2
146011-65-6;1379,2
131983-72-7;1858,1
141112-29-0;3,2
1134-04-9;1852,1
94361-06-5;1382,1
106-48-9;1856,2
2528-16-7;1385,2
264618-44-2;25,1
78-42-2;1373,2
69806-50-4;5,2
31218-83-4;2452,2
22260-51-1;1850,1
54965-24-1;1509,1
99-59-2;23,2
1563-66-2;40,2
76738-62-0;1650,2
131-18-0;1691,1
620-17-7;1857,2
541-73-1;2453,2
141517-21-7;2442,1
1646-88-4;1856,1
1120-36-1;38,1
149877-41-8;1631,1
27323-41-7;1797,2
116-06-3;19,2
4151-50-2;31,1
57754-85-5;1638,2
118-79-6;2453,2
57754-85-5;1855,2
131983-72-7;23,2
150-13-0;1374,2
534-52-1;40,1
872-50-4;1852,2
1194-65-6;1613,2
290352-28-2;24,2
81335-37-7;1640,2
103-69-5;1377,2
33228-44-3;28,2
121-91-5;34,2
4151-50-2;1378,1
81777-89-1;20,2
139-40-2;1680,2
129-17-9;1856,2
57-50-1;1375,2
43121-43-3;1619,2
51707-55-2;23,2
127-39-9;2,2
145701-21-9;2453,2
446-72-0;2452,2
759-94-4;1635,2
82469-79-2;1373,2
620-92-8;2452,2
112-49-2;31,2
4221-68-5;1852,1
10043-35-3;33,2
101-55-3;25,1
107-41-5;29,2
149979-41-9;2,2
119446-68-3;1381,2
10016-20-3;1382,2
221246-12-4;2451,2
111812-58-9;35,2
36631-30-8;1856,2
123312-89-0;2,2
556-61-6;1375,2
57754-85-5;1636,2
131983-72-7;6,2
87818-31-3;1624,2
161050-58-4;1387,2
134-31-6;1856,1
60-56-0;2,2
10605-21-7;33,2
50-78-2;2453,2
23779-32-0;1384,2
101-54-2;1386,1
12427-38-2;1690,2
2425-06-1;1623,2
6624-73-3;27,2
71125-38-7;2453,2
314-40-9;1646,2
402910-27-4;1384,2
49562-28-9;1389,2
349495-42-7;1378,2
51-03-6;1620,1
121-75-5;1381,1
55219-65-3;1855,2
7287-19-6;1649,1
501-52-0;2453,2
NOCAS_47334;1850,1
78587-05-0;1381,2
103-76-4;1856,2
115-96-8;28,2
87818-31-3;1621,2
110-05-4;1374,2
67-20-9;2445,2
25265-71-8;1680,2
77-92-9;1850,1
103361-09-7;1648,2
1119-40-0;1373,2
153719-23-4;1633,2
136-45-8;1508,2
261947-38-0;1386,2
94125-34-5;1631,1
220860-50-4;28,2
60168-88-9;22,2
127-51-5;29,2
1007-28-9;1639,2
6893-02-3;2302,2
123-33-1;1635,2
6624-73-3;38,2
12427-38-2;2306,2
94-81-5;1856,2
6734-80-1;1639,2
134-03-2;1384,2
5598-13-0;8,2
21834-92-4;2,1
220860-50-4;23,2
141-66-2;28,2
80-09-1;2,1
66332-96-5;30,2
51-52-5;1376,2
131341-86-1;1680,2
10161-33-8;2444,2
253450-09-8;30,2
137-30-4;2450,1
99-55-8;2452,2
29091-21-2;1656,2
57-63-6;39,2
31482-56-1;2,2
460081-99-6;30,2
NOCAS_48176;1377,2
98-73-7;2,2
78-70-6;1855,2
60207-90-1;1630,2
533-74-4;6,2
145701-21-9;1389,2
58394-64-2;1857,2
106-50-3;1508,1
15972-60-8;1657,2
113734-18-2;1389,2
80-15-9;1383,2
2176-62-7;1377,2
78587-05-0;1627,1
2392-39-4;1850,2
103-90-2;1377,2
68-12-2;1372,2
12427-38-2;1855,1
19666-30-9;1383,2
148-79-8;1635,2
28434-00-6;1639,2
95-65-8;29,2
298198-52-4;1388,2
3033-77-0;39,2
36734-19-7;1856,1
51338-27-3;3,2
134-62-3;1378,2
647-42-7;1380,2
2212-67-1;2446,2
78-42-2;24,1
51-03-6;1629,2
13194-48-4;28,2
116-25-6;1375,2
122931-48-0;11,2
57-63-6;1857,1
221671-62-1;37,2
86-57-7;1852,2
208-96-8;1384,2
50-27-1;1852,2
62-74-8;1852,2
95-54-5;1380,2
106-49-0;1378,2
136-45-8;1381,2
108-45-2;2446,2
950-37-8;24,2
51-21-8;1374,2
5216-25-1;1858,1
123-31-9;28,2
6846-50-0;37,2
22781-23-3;1652,2
114-26-1;14,2
23103-98-2;15,2
50-78-2;1389,2
78-48-8;8,2
101-42-8;2452,2
464-49-3;1680,2
2451-62-9;25,1
107534-96-3;1690,1
79-81-2;1852,1
95-95-4;2453,2
91-59-8;2452,2
2530-83-8;1852,1
82-68-8;8,2
131860-33-8;8,2
118-75-2;2453,2
94-46-2;2,2
17465-86-0;1857,2
NOCAS_47377;1384,2
60-56-0;40,2
120-36-5;16,2
120-32-1;16,2
99-97-8;1379,2
57837-19-1;1625,2
123-35-3;1850,2
95-13-6;1850,2
124-07-2;1376,2
181274-15-7;1379,2
122008-85-9;7,2
112-00-5;1686,2
22781-23-3;1389,2
2433-14-9;1382,2
61791-12-6;1855,2
133-07-3;1382,2
2687-96-9;2447,2
96489-71-3;7,2
2008-41-5;1682,2
119-90-4;33,2
121-79-9;1848,2
94361-06-5;29,2
124378-77-4;25,2
20325-40-0;30,2
77-92-9;1379,2
194098-25-4;36,2
129630-19-9;1613,2
108-21-4;2453,2
66-27-3;1384,2
146011-65-6;1385,2
221246-12-4;1379,2
96182-53-5;1382,2
1861-40-1;1380,2
141517-21-7;1690,2
10605-21-7;1688,2
94-82-6;1621,2
29590-42-9;1384,2
110488-70-5;1612,2
86-30-6;1687,2
35256-85-0;1386,2
124-18-5;29,2
591-12-8;1852,2
131341-86-1;1616,1
NOCAS_47385;1380,2
200940-23-4;1388,2
864283-48-7;2447,2
87818-31-3;16,2
298198-52-4;2453,2
1401-55-4;1383,2
584-79-2;2445,2
124-18-5;38,2
117718-60-2;1380,2
288-88-0;1381,2
7786-34-7;17,2
88-72-2;31,2
68359-37-5;1682,2
263553-33-9;1385,2
68-26-8;1687,2
31218-83-4;1629,2
103-65-1;1855,2
1134-23-2;1637,2
64902-72-3;30,2
544-76-3;1375,2
53-06-5;2452,2
103-23-1;35,2
32809-16-8;1507,2
123-42-2;28,2
75-60-5;1850,2
464-48-2;2451,2
1191914-21-2;24,2
112281-77-3;1686,2
25265-71-8;35,2
79-16-3;27,2
650-51-1;1850,2
85509-19-9;1388,2
148-79-8;1612,2
127277-53-6;25,2
19774-82-4;1384,2
96-29-7;1850,2
88-41-5;2451,2
75330-75-5;25,1
50-28-2;1848,2
140-56-7;1688,2
107-21-1;23,2
105512-06-9;1648,2
62924-70-3;1691,1
31218-83-4;28,2
98-54-4;1510,1
27323-41-7;26,2
62924-70-3;18,2
16672-87-0;1615,2
20325-40-0;39,2
32809-16-8;1386,2
108-91-8;1374,2
69377-81-7;26,2
23422-53-9;36,2
NOCAS_48518;1375,2
5216-25-1;1683,2
18479-58-8;2453,2
94-47-3;2,2
111812-58-9;1627,2
577-11-7;1858,2
103361-09-7;19,2
55335-06-3;40,2
83-32-9;1379,2
120-36-5;1626,2
NOCAS_47330;1388,2
78-48-8;1855,2
66-81-9;1372,1
154-42-7;25,1
118-55-8;1855,2
52-86-8;1689,2
314-40-9;1855,2
129299-90-7;1855,2
142-62-1;1386,2
79622-59-6;1655,2
153233-91-1;1651,2
668981-02-0;1386,2
2390-60-5;1856,1
84-69-5;2450,2
110-41-8;1852,1
2943-75-1;30,2
2008-41-5;1382,2
40487-42-1;7,2
3380-34-5;1857,1
188425-85-6;1651,2
94-26-8;1852,2
51338-27-3;1631,2
112410-23-8;1632,1
302-79-4;1855,1
53219-21-9;1850,1
101-05-3;1627,2
87-90-1;4,2
55066-48-3;2,2
111-30-8;1386,2
122-39-4;12,2
90982-32-4;2453,2
1897-45-6;14,1
60-51-5;1797,2
7758-19-2;27,1
131807-57-3;1650,2
76-87-9;1640,2
108-45-2;1387,2
108-91-8;1388,2
66575-29-9;1856,1
94361-06-5;1687,2
95737-68-1;1631,2
797-63-7;2453,2
2433-14-9;2446,2
101-80-4;1688,2
6923-22-4;1628,2
333-41-5;1634,2
189003-92-7;26,2
97322-87-7;24,2
60-56-0;1687,2
6923-22-4;2452,2
123-42-2;29,1
445295-04-5;33,2
99-59-2;1509,2
105512-06-9;1797,2
121-00-6;31,2
19044-88-3;2446,2
97886-45-8;1381,2
111-87-5;1375,2
139-13-9;25,2
135410-20-7;1653,2
5877-42-9;28,2
2385-85-5;2451,2
458-37-7;1850,1
6325-91-3;1509,2
13194-48-4;2450,2
950-37-8;30,2
155141-29-0;2453,2
88671-89-0;1378,1
1260-17-9;1376,2
50594-66-6;10,2
563-12-2;1380,2
330-55-2;23,2
64-19-7;28,2
82558-50-7;1654,2
2144-53-8;1797,2
72178-02-0;2451,2
1702-17-6;1627,2
148-79-8;1384,2
210826-40-7;24,2
109-86-4;1644,2
1918-00-9;1636,1
67747-09-5;1617,1
83657-24-3;36,2
105512-06-9;34,2
15619-48-4;37,2
754-91-6;25,1
10265-92-6;1615,2
119446-68-3;1857,1
50-65-7;12,2
56-72-4;1619,2
123-25-1;1388,2
103-33-3;2452,2
19774-82-4;32,2
161326-34-7;11,2
120-83-2;2451,2
81334-34-1;1850,2
76738-62-0;1611,2
122008-85-9;2445,2
13292-46-1;1686,2
78-59-1;30,2
51707-55-2;1387,2
525-82-6;1852,2
330-55-2;1639,2
1596-84-5;1376,2
148-24-3;1379,2
19774-82-4;1372,2
2312-35-8;1689,1
88-60-8;1856,2
626-03-9;1848,2
100-00-5;1856,2
59669-26-0;1644,2
86-30-6;1797,2
85-68-7;32,2
1836-75-5;1383,2
81334-34-1;1380,2
3391-86-4;1850,2
219790-72-4;1385,2
1698-60-8;1621,2
83657-24-3;1629,2
91-22-5;2451,2
80-46-6;2446,1
27176-87-0;2450,1
56-53-1;1382,2
106-30-9;1387,2
43222-48-6;1646,2
153233-91-1;1641,2
333-41-5;15,2
119515-38-7;14,2
69-09-0;1797,1
7378-99-6;1856,2
166412-78-8;1856,2
97886-45-8;1634,2
NOCAS_48166;37,2
38609-97-1;2451,2
50-35-1;1858,2
10453-86-8;2447,2
NOCAS_47292;1385,2
4376-18-5;1637,2
181274-15-7;1645,2
68-12-2;1681,2
35575-96-3;10,2
124-07-2;1377,2
74115-24-5;1626,2
7646-85-7;1852,1
131860-33-8;2443,2
1156-19-0;26,2
76578-14-8;1856,2
158081-99-3;32,2
486-66-8;1389,2
73-22-3;1386,2
882-09-7;2,2
84-74-2;30,2
503-74-2;2453,2
50-27-1;2452,2
104-13-2;1856,2
112410-23-8;11,2
62924-70-3;1645,2
102-27-2;29,2
678-39-7;30,2
112-00-5;2446,2
22839-47-0;1855,2
55-38-9;1507,1
174185-16-1;1384,2
15972-60-8;1634,2
19774-82-4;2298,1
108-44-1;34,2
139-40-2;1385,2
528-29-0;25,1
3337-71-1;1638,2
23950-58-5;1645,2
116714-46-6;1626,2
732-11-6;1507,1
28804-88-8;1850,2
50-41-9;37,2
1596-84-5;17,2
58-08-2;2453,2
109-43-3;1387,2
69377-81-7;1649,2
106-47-8;1850,1
9016-87-9;1857,2
42874-03-3;1641,2
108-45-2;2447,1
52-68-6;1641,2
104795-68-8;1797,2
83055-99-6;39,2
264618-44-2;1852,1
28434-00-6;1624,2
36653-82-4;1387,2
1634-78-2;1644,2
78473-71-9;1509,2
78-48-8;1857,1
361377-29-9;21,2
114-07-8;1383,2
50-28-2;2442,1
2008-41-5;1627,2
59669-26-0;1614,2
144550-36-7;11,2
27314-13-2;1385,2
90-94-8;1375,1
824-39-5;1857,2
2426-54-2;2,2
112-25-4;1386,2
2303-17-5;1856,1
3296-90-0;1389,2
42509-80-8;1386,1
5902-51-2;1857,1
151506-44-4;33,2
133-06-2;1683,2
51707-55-2;1510,1
110488-70-5;9,2
101-10-0;1649,2
5315-79-7;1379,1
16672-87-0;1855,2
119-61-9;1797,1
149-57-5;1382,2
113136-77-9;1388,2
181274-15-7;1626,2
3926-62-3;1850,2
87820-88-0;1383,2
107-51-7;2,2
144550-36-7;36,2
84371-65-3;1385,2
51235-04-2;1797,2
131-18-0;1682,1
137-26-8;1657,2
54-85-3;1384,2
54-11-5;29,2
76-87-9;1507,1
6923-22-4;1622,2
1134-23-2;23,2
82469-79-2;1375,2
122931-48-0;1632,2
72-20-8;30,2
10265-92-6;21,2
78-97-7;2451,2
26628-22-8;1378,2
98-95-3;1380,2
94-82-6;29,2
84087-01-4;37,2
106-44-5;23,2
87-62-7;33,2
147-24-0;25,2
7747-35-5;1385,2
141112-29-0;34,2
123343-16-8;1381,2
78491-02-8;1855,2
79538-32-2;20,2
298-46-4;1382,2
43121-43-3;1612,2
91-59-8;1681,2
58-08-2;1385,2
1062243-51-9;1379,1
2675-77-6;1647,2
66215-27-8;1386,2
53-43-0;1850,2
84371-65-3;1380,2
131860-33-8;1856,1
115-96-8;1377,2
103-24-2;27,2
82657-04-3;22,2
25057-89-0;1376,2
55-98-1;1379,2
86-30-6;26,2
98-73-7;2451,2
76738-62-0;11,2
86-73-7;1379,2
101-21-3;1637,2
81334-34-1;2451,2
98-73-7;1852,1
58-89-9;33,2
81777-89-1;1641,2
98-87-3;1389,2
298-00-0;2445,2
94-26-8;39,2
98-07-7;36,2
68-26-8;1376,2
7487-94-7;1824,1
10453-86-8;26,2
553-26-4;36,2
2921-88-2;1389,2
119168-77-3;1612,2
82657-04-3;1623,2
29091-21-2;11,2
129299-90-7;1377,2
30560-19-1;1378,2
123343-16-8;1624,2
138261-41-3;1377,2
122-34-9;1621,2
107-98-2;1382,2
50-41-9;1382,2
122-66-7;2451,2
98-57-7;2,2
91-62-3;1386,2
91-66-7;40,2
302-79-4;2453,2
7696-12-0;2442,1
486-66-8;1378,2
82-68-8;1615,2
133-07-3;1627,2
30516-87-1;1383,2
98967-40-9;30,2
74115-24-5;1855,1
330-55-2;1657,2
962-58-3;1637,2
85-68-7;2,1
57966-95-7;1856,2
110235-47-7;1374,2
84-16-2;28,2
134605-64-4;37,2
87674-68-8;27,2
2303-17-5;1691,1
72490-01-8;1653,2
139340-56-0;1380,2
6317-18-6;1687,1
86479-06-3;2451,2
834-12-8;12,2
132-64-9;1386,2
104-66-5;2452,2
95737-68-1;1625,2
87820-88-0;1614,2
119-47-1;1509,1
797-63-7;1852,2
93-56-1;1856,1
2243-62-1;31,1
196808-45-4;31,1
81406-37-3;1385,2
72-54-8;1690,2
78587-05-0;35,2
584-13-4;1856,2
2050-92-2;1852,1
2212-67-1;12,2
107-21-1;1384,2
42874-03-3;1857,1
111-77-3;1384,2
81335-37-7;1650,2
24307-26-4;1612,2
87-90-1;37,2
76578-14-8;1645,2
94-28-0;1376,2
6734-80-1;1375,2
78587-05-0;2453,2
106-87-6;1389,2
210880-92-5;9,2
834-12-8;1387,2
81334-34-1;1616,1
68157-60-8;1623,2
97780-06-8;1623,2
99-55-8;1379,2
139149-55-6;37,2
57-41-0;1377,2
72-54-8;1385,2
123312-89-0;1648,1
34014-18-1;1637,2
55-38-9;1855,2
599-79-1;1852,2
66441-23-4;18,2
127-51-5;1377,2
10043-35-3;1612,2
63-25-2;1655,2
121552-61-2;1624,2
124-07-2;25,2
117-39-5;24,2
334-48-5;40,2
94-82-6;3,2
62-38-4;38,1
112529-15-4;1797,2
5902-51-2;1385,2
331623-06-4;1691,2
3871-99-6;1857,2
32809-16-8;1852,2
51338-27-3;38,2
105-53-3;1855,2
135-19-3;1855,2
129299-90-7;1383,2
146011-65-6;1507,2
136042-19-8;1850,1
25057-89-0;1631,2
55-98-1;2452,2
19774-82-4;37,2
124-07-2;1389,2
1034-01-1;1690,1
25496-72-4;1855,1
112-62-9;2451,2
111-82-0;1857,2
62924-70-3;1623,2
77-47-4;1375,2
76738-62-0;1376,1
119168-77-3;1373,1
98-86-2;25,2
219714-96-2;1375,2
111988-49-9;1621,2
57-66-9;1852,2
96-18-4;38,2
501027-49-2;1384,2
122-66-7;1384,2
146011-65-6;2451,2
145-73-3;1384,2
173159-57-4;1620,2
13171-00-1;1852,2
88-06-2;1386,2
446-72-0;26,2
789-02-6;1383,2
79-94-7;26,2
309-00-2;1385,2
110488-70-5;1621,2
59669-26-0;1641,2
84087-01-4;1632,2
115-32-2;1642,2
104795-68-8;1386,2
614-45-9;1380,2
553-26-4;1387,2
81406-37-3;30,2
309-00-2;1858,2
111-82-0;36,2
1948-33-0;2,2
298-00-0;1507,1
822-06-0;1681,2
120-36-5;1855,2
53894-23-8;35,2
872-50-4;1376,2
36653-82-4;1686,2
51-30-9;1384,2
67747-09-5;9,2
88-04-0;1857,1
249296-43-3;2452,2
134605-64-4;2303,2
121-91-5;32,2
64-10-8;1857,2
111-44-4;1379,2
536-33-4;2451,2
120-47-8;36,2
66230-04-4;1657,2
2687-25-4;28,2
96182-53-5;1389,2
124-13-0;1373,2
117-39-5;1382,2
145701-21-9;2,2
288104-79-0;1852,2
78-48-8;38,2
31218-83-4;23,2
826-62-0;1380,2
23950-58-5;1644,2
57837-19-1;22,2
489-01-0;1508,1
79983-71-4;1689,1
91-20-3;1385,2
63612-50-0;2302,2
55406-53-6;1646,2
79902-63-9;1858,2
744-45-6;34,2
142-62-1;29,2
136-77-6;2443,2
79538-32-2;2453,2
611-59-6;2,2
86-50-0;1637,2
87-90-1;33,2
161326-34-7;1651,2
1689-83-4;2453,2
57-50-1;38,2
55335-06-3;1650,2
109-86-4;1635,2
112529-15-4;2453,2
5349-51-9;34,1
39236-46-9;1855,2
141517-21-7;1385,2
19666-30-9;1619,2
110488-70-5;1638,2
1120-01-0;35,2
122-34-9;1655,2
128-39-2;1385,2
868-57-5;2,1
89-04-3;1384,2
615-13-4;1852,1
95-49-8;2,2
126-86-3;1377,2
117-81-7;1690,1
66456-53-9;1857,2
84-74-2;1643,2
NOCAS_34742;1622,2
98-95-3;1855,1
87818-31-3;1637,2
NOCAS_34742;35,2
102-01-2;2,2
97886-45-8;1657,1
86-74-8;2451,2
8000-34-8;33,2
127277-53-6;1649,1
15307-79-6;1797,1
NOCAS_47334;2451,2
611-70-1;1857,2
131860-33-8;40,1
1897-45-6;2444,2
7631-86-9;1380,2
627-18-9;1374,2
23422-53-9;1856,1
118-52-5;1385,2
94-74-6;1620,2
51235-04-2;1388,2
21087-64-9;1379,2
129630-19-9;1641,2
1191-50-0;1509,1
556-67-2;1855,2
22839-47-0;1856,2
107-21-1;1856,2
137-42-8;2451,2
96182-53-5;1657,2
88-85-7;37,2
107-92-6;1374,2
54-11-5;1380,2
86386-73-4;1372,2
104098-48-8;1850,2
10453-86-8;1637,2
105624-86-0;35,2
1698-60-8;2452,2
298-46-4;32,2
119-36-8;2451,2
158081-99-3;2,2
1861-40-1;1647,1
86-50-0;1651,2
108-80-5;39,2
59669-26-0;1625,2
349495-42-7;1381,2
2310-17-0;1382,2
21564-17-0;1690,1
101-21-3;1657,2
68-12-2;24,2
333-41-5;1633,1
103-90-2;1855,2
126535-15-7;1658,2
122931-48-0;1642,2
126-73-8;23,2
99-66-1;40,2
111988-49-9;1646,2
137-03-1;2,2
111812-58-9;1382,2
108-93-0;1372,2
6283-25-6;2,2
104-76-7;1857,2
131341-86-1;19,2
175013-18-0;1633,2
111-87-5;1380,2
141517-21-7;1658,2
1119-40-0;35,2
129298-91-5;1857,1
90-94-8;1384,2
57-39-6;1852,1
62-73-7;1379,2
100-20-9;2,1
39255-32-8;1852,2
17796-82-6;1857,2
119168-77-3;1648,2
58-89-9;9,2
2104-64-5;1385,2
87546-18-7;1647,2
61-68-7;2451,2
111-30-8;24,2
145742-28-5;1372,1
1879-09-0;1852,1
106-25-2;1387,2
129-00-0;1378,2
84-16-2;32,2
94-46-2;1856,2
3147-75-9;2451,2
206-44-0;24,2
36734-19-7;1642,2
66-27-3;1378,2
81335-37-7;1637,2
161326-34-7;1631,1
1912-24-9;1657,2
126535-15-7;8,2
13292-46-1;1856,1
6317-18-6;1507,1
66230-04-4;1688,2
121-75-5;1645,2
10605-21-7;34,1
NOCAS_47708;1857,2
98886-44-3;1385,2
314-40-9;40,2
2392-39-4;1383,2
117718-60-2;1852,2
23564-05-8;33,2
84852-15-3;1682,1
106-44-5;1384,2
42509-80-8;1383,2
263553-33-9;38,2
131-11-3;1683,2
20780-48-7;1857,2
124-18-5;31,2
134-20-3;1384,2
2756-56-1;1852,2
17804-35-2;14,2
23135-22-0;32,2
128639-02-1;1652,1
142459-58-3;1852,2
6459-94-5;1857,1
107071-66-9;1857,1
8018-01-7;1690,2
28721-07-5;2452,2
6344-67-8;25,1
NOCAS_34742;1630,2
770-35-4;2451,2
51235-04-2;2451,2
35575-96-3;1623,2
42509-80-8;1643,2
28434-00-6;1376,2
62924-70-3;32,2
584-84-9;37,2
83-67-0;35,2
83055-99-6;1613,2
77501-63-4;1618,2
29091-21-2;1380,2
112-70-9;2,2
69377-81-7;1638,2
208465-21-8;15,2
149062-75-9;1855,2
2433-14-9;1376,2
27176-87-0;1383,2
709-98-8;40,2
676116-04-4;1377,1
197077-55-7;2451,2
122-99-6;1628,2
112-27-6;34,2
6285-05-8;1850,2
361377-29-9;1630,2
123312-89-0;1644,2
29232-93-7;1652,1
584-79-2;1626,2
144550-36-7;31,2
96-45-7;1618,2
96-45-7;25,2
141112-29-0;1624,2
77-93-0;1374,2
58-89-9;1624,2
78587-05-0;1375,2
5877-42-9;39,2
120-36-5;1856,2
52315-07-8;2304,2
5146-66-7;1852,2
2783-94-0;1384,2
99-08-1;1377,2
27314-13-2;1855,2
137-26-8;2302,1
647-42-7;1385,2
475-31-0;2452,2
81777-89-1;1632,2
100784-20-1;5,2
25498-49-1;32,2
460081-99-6;2447,2
115-32-2;12,2
122836-35-5;1857,2
108-44-1;33,2
123312-89-0;1629,2
1689-84-5;10,2
103-24-2;30,2
1634-78-2;11,2
25265-71-8;37,2
54593-83-8;1639,2
141112-29-0;1611,2
28434-00-6;15,2
123343-16-8;1378,2
60-56-0;34,2
111-69-3;2451,2
3337-71-1;1510,2
7378-99-6;1378,2
107-98-2;32,2
82640-04-8;34,2
114369-43-6;1653,2
1918-02-1;8,2
532-27-4;1381,2
101-54-2;37,2
10265-92-6;5,2
10265-92-6;1850,2
20325-40-0;1388,2
105-75-9;2451,2
123-33-1;1634,2
3811-73-2;32,2
5349-51-9;2451,2
6923-22-4;1652,1
579-66-8;1377,2
51218-45-2;1629,2
487-06-9;1856,1
162706-14-1;1379,2
81405-85-8;1857,2
112281-77-3;1650,2
221246-12-4;32,2
128-39-2;1510,2
1031-07-8;1852,1
103-69-5;1374,2
1918-02-1;1382,2
21725-46-2;1388,2
50-65-7;1386,2
196808-45-4;1381,2
82-68-8;27,2
6734-80-1;17,2
93-16-3;2452,2
1338-43-8;1389,2
52-86-8;26,2
142-64-3;1852,2
98967-40-9;8,2
23779-32-0;1852,2
557-48-2;2,2
3380-34-5;1375,2
51-52-5;1373,2
60-56-0;1388,2
27314-13-2;1377,2
8018-01-7;1641,2
2550-40-5;34,2
361343-19-3;1852,1
67-20-9;1688,2
759-94-4;1617,1
95-80-7;32,2
527-60-6;2451,2
120-71-8;25,2
2416-94-6;2452,2
541-73-1;30,2
221246-12-4;38,2
51235-04-2;1629,2
111-69-3;1380,2
81334-34-1;1642,2
71751-41-2;15,2
1007-28-9;1653,2
5598-15-2;7,2
51-30-9;1377,2
7786-34-7;1848,2
58394-64-2;1376,2
13463-41-7;2453,2
219790-72-4;1856,1
134-62-3;1647,2
96-45-7;1655,2
1918-00-9;1387,2
91-53-2;1682,2
184653-84-7;1372,2
15310-01-7;1386,2
464930-42-5;1376,2
208-96-8;35,2
148-79-8;1639,2
144550-36-7;1372,2
85532-75-8;2453,2
87820-88-0;5,2
82097-50-5;1624,2
137-08-6;2451,2
135410-20-7;1630,2
120-95-6;1855,2
864283-48-7;1387,2
101-55-3;36,2
54-85-3;1386,2
21725-46-2;2306,2
1062243-51-9;27,2
12427-38-2;1681,2
594-20-7;2451,2
98-06-6;23,2
113-48-4;13,2
148-79-8;25,2
528-29-0;1375,2
94-82-6;1649,2
149877-41-8;1389,2
13071-79-9;1381,2
291305-06-1;2452,2
96-18-4;34,2
210826-40-7;1384,2
82657-04-3;1620,1
NOCAS_48166;1375,2
108-93-0;1377,2
50-35-1;1378,2
96-45-7;1620,2
149979-41-9;1658,2
NOCAS_47248;1380,2
88-19-7;2,2
94-74-6;1382,2
22781-23-3;22,2
72-43-5;1384,2
1069-66-5;2452,2
2385-85-5;38,2
NOCAS_48507;1372,2
109-04-6;1852,1
181274-15-7;30,2
2554-06-5;1850,2
637-07-0;1384,2
57754-85-5;1644,1
78587-05-0;1646,2
144651-06-9;1626,2
2675-77-6;1656,2
194098-25-4;1690,1
162706-14-1;1797,2
569-64-2;1852,1
298-00-0;1379,2
123312-89-0;26,2
116-25-6;23,1
NOCAS_47334;1380,2
162706-14-1;1384,2
149979-41-9;2452,2
208465-21-8;1649,2
51338-27-3;1382,2
4151-50-2;1507,1
101-80-4;1381,2
99-63-8;1848,2
335-76-2;2443,2
123343-16-8;28,2
106-68-3;2,2
23184-66-9;1655,2
67747-09-5;1616,1
5437-45-6;1850,2
101-02-0;35,2
199171-88-5;39,2
35554-44-0;2442,1
99-30-9;1642,2
133-06-2;13,2
95-83-0;40,1
142459-58-3;1631,2
107071-66-9;1381,2
30560-19-1;1645,2
36734-19-7;23,2
62924-70-3;6,2
291305-06-1;32,2
131-70-4;1857,2
129298-91-5;1681,2
9006-42-2;1644,2
330-55-2;11,2
87-90-1;1621,2
67-20-9;1850,2
120-36-5;1635,2
756-79-6;1850,2
84-74-2;1852,2
161050-58-4;3,2
116714-46-6;1641,2
6317-18-6;1510,1
136-45-8;1509,2
87820-88-0;1642,2
173159-57-4;1632,2
NOCAS_48166;32,2
330-55-2;1640,2
115-96-8;27,2
23564-05-8;1644,2
628-63-7;1856,2
79241-46-6;15,2
115-32-2;1848,2
556-61-6;1855,2
95-76-1;2453,2
822-06-0;29,2
1062243-51-9;35,2
96489-71-3;2453,2
1134-23-2;1626,2
19666-30-9;1385,2
120-95-6;30,2
184653-84-7;36,2
79-94-7;1680,2
42874-03-3;6,2
110-80-5;2452,2
81406-37-3;1648,2
107-07-3;1386,2
629-76-5;1380,2
111-11-5;1380,2
114311-32-9;1622,2
76-44-8;26,2
1143-38-0;1388,2
112-25-4;2,2
NOCAS_47353;1680,2
375-95-1;36,2
5877-42-9;1376,2
5153-25-3;1856,1
10265-92-6;1377,2
3296-90-0;26,2
63-05-8;1376,1
1445-75-6;1385,2
32809-16-8;24,2
101-54-2;2453,2
69655-05-6;1384,2
521-18-6;36,2
60-57-1;35,2
10453-86-8;17,2
1596-84-5;23,2
24307-26-4;1381,2
101200-48-0;1623,2
754-91-6;1388,2
131-17-9;29,2
35256-85-0;1385,2
79538-32-2;1650,2
NOCAS_34742;14,1
88-18-6;1376,2
1111-78-0;1385,2
18979-55-0;1856,1
90-43-7;1643,2
41372-08-1;1379,2
16484-77-8;2453,2
68359-37-5;1690,2
NOCAS_34742;1382,1
27314-13-2;1623,2
131-11-3;1375,2
79-43-6;40,2
76738-62-0;1372,2
602-01-7;2452,2
94-28-0;1856,1
